orbital_period,transit_depth,radius_ratio,stellar_radius,stellar_mass,signal_to_noise,duration_hours,is_planet
0.676715927,0.0002645,0.016128,,,14.5,0.63,0.0
0.591280187,0.000135,0.01087,,,21.6,1.1656,0.0
3.93766786,2.43e-05,0.004548,,,16.8,4.655,1.0
1.465943491,5.23e-05,0.00669,,,15.8,1.513,0.0
16.39926461,0.0002208,0.013613,,,46.4,3.4108,1.0
0.566805887,1.7e-06,0.001289,,,0.8,5.2317,0.0
6.69958851,0.0002537,0.01426,,,13.6,2.831,1.0
29.72722,0.0010102,0.031506,,,19.4,3.45,1.0
10.61368712,0.0005598,0.021552,,,18.9,3.498,1.0
7.53887442,0.0003421,0.018224,,,13.6,3.147,0.0
0.53633519,0.0004441,0.019776,,,29.9,1.0547,0.0
28.162612575,0.0377496,0.283033,,,912.7,3.19576,0.0
75.378956896,0.539175,0.697893,,,1886.6,7.70352,0.0
161.2529031,0.094008,0.289251,,,576.6,24.3711,0.0
1.434200327,0.0030973000000000003,0.273064,,,39.1,5.968,0.0
8.653098686,0.060715,0.470693,,,262.6,3.9071,0.0
94.212787,0.055654,0.218937,,,112.3,14.48,0.0
19.5489666,0.0005237999999999999,0.023621,,,12.6,1.78,1.0
23.0295222,0.0005482000000000001,0.198709,,,27.7,7.96,0.0
27.6853358,0.0016607,0.04461,,,49.3,4.661,0.0
35.6225528,0.0006511,0.023364,,,9.6,4.845,1.0
37.32483952,0.0049892,0.351452,,,155.6,6.9676,0.0
25.951984,0.0023401999999999997,0.322212,,,131.4,20.585,0.0
10.692230094,0.376651,0.636665,,,2402.0,5.46939,0.0
91.4999978,0.065496,0.258662,,,1018.4,19.5818,0.0
65.9407869,0.0005804,0.02222,,,19.8,7.776,1.0
30.47639859,0.130569,0.500513,,,236.2,17.9728,0.0
14.53260546,0.00032889999999999997,0.016627,,,29.0,2.4212,1.0
15.7397651,0.0002877,0.014954,,,11.2,3.297,0.0
60.32668824,0.0031466999999999997,0.086168,,,57.0,1.6864,0.0
14.1502311,0.0002081,0.012874,,,9.3,1.503,0.0
82.303914,0.000737,0.028716,,,22.3,15.404,1.0
11.9615433,0.0004245,0.019583,,,12.4,3.129,0.0
157.32263943,0.153932,0.524595,,,1386.8,21.9232,0.0
3.012476415,0.198402,0.494689,,,2060.3,3.31903,0.0
204.74104758,0.333804,0.619359,,,2000.2,20.5357,0.0
4.664186517,0.555376,0.713388,,,445.7,4.0639,0.0
1.092066399,0.40189,0.64771,,,1160.6,2.97608,0.0
4.286103033,0.173359,0.399778,,,397.1,2.6422,0.0
4.350460215,0.050424,3.447527,,,247.2,2.5276,0.0
22.77194512,0.030246,0.500445,,,208.6,10.1995,0.0
8.71980135,0.0001604,0.011679,,,22.7,3.7454,1.0
245.4382021,0.0113116,0.177328,,,844.7,14.502,0.0
178.4129899,0.03751,0.265158,,,535.1,2.9298,0.0
178.44973004,,,,,,12.86,0.0
2.192004364,0.099583,0.500675,,,298.7,3.075,0.0
31.43284649,0.178874,0.523932,,,154.0,5.3541,0.0
9.72675447,0.0066416,3.745903,,,366.4,19.6214,0.0
4.903321801,0.0003345,0.016695,,,84.5,2.8887,1.0
8.096939227,0.142891,0.442225,,,177.9,2.8833,0.0
0.64234865,0.039597,0.29825,,,231.7,2.1184,0.0
130.4194187,0.0022909000000000002,0.312575,,,90.4,4.165,0.0
15.85231085,0.437862,6.221997,,,252.4,4.8707,0.0
1.031100362,0.129157,0.333032,,,178.5,2.9759,0.0
0.597933142,0.284383,0.581098,,,1490.3,3.47133,0.0
5.36652724,0.0031225,0.085983,,,50.7,8.367,0.0
49.5740154,0.0087729,0.087107,,,200.6,63.196,0.0
31.578651216,0.0021254,0.041835,,,324.3,2.12791,1.0
1.540392098,0.001022,0.223011,,,87.2,3.7271,0.0
47.1484324,0.0011137999999999999,0.032227,,,54.5,3.1347,1.0
121.0598037,0.001563,0.253653,,,16.6,3.112,0.0
3.28274272,0.0002928,0.020689,,,68.2,8.9,0.0
1.231361934,0.000471,0.026429,,,94.7,5.433,0.0
44.14599042,0.0044678,0.965649,,,99.6,3.4015,0.0
356.535835,0.003113,0.345194,,,25.7,5.467,0.0
3.490785878,0.0003368,0.016727,,,32.7,1.4513,1.0
1.92149487,0.001006,0.322515,,,11.6,1.891,0.0
0.974479091,0.00022119999999999998,0.013336,,,25.3,1.866,0.0
0.735146413,0.00027539999999999997,0.207343,,,78.0,5.053,0.0
0.827351796,4.47e-05,0.006298,,,30.6,2.1885,0.0
13.14496741,0.0003008,0.016418,,,44.1,3.6399,1.0
0.618952198,0.008324100000000001,0.391534,,,259.3,2.8244,0.0
1.31723412,0.0004227,0.095187,,,78.4,7.284,0.0
7.7553808,0.0008396,0.265403,,,55.9,22.321,0.0
8.82715783,0.0003686,0.017452,,,11.1,2.019,1.0
143.196381,0.0006181,0.057329,,,17.4,10.424,0.0
21.41624083,0.0003145,0.01625,,,42.7,7.081,1.0
0.952374508,0.00020480000000000002,0.012572,,,33.0,3.006,0.0
0.936751792,2.6399999999999998e-05,0.006508,,,23.0,5.658,0.0
0.621361411,4.5e-05,0.0062,,,24.6,1.0628,0.0
22.023514,0.00167,0.04685,,,10.2,1.932,0.0
75.378004,0.0004478,0.032476,,,20.5,6.744,0.0
213.258526,0.0019923,0.039058,,,36.1,7.768,1.0
25.5172744,6.68e-05,0.007472,,,13.5,4.735,1.0
4.871223664,0.006462,0.079431,,,50.5,1.5916,1.0
2.984157711,0.002598,0.046896,,,24.3,1.2637,1.0
2.8867624,0.0006318,0.029146,,,37.1,0.9879,1.0
112.645961,0.0019579000000000003,0.326725,,,23.3,7.037,0.0
10.27532513,0.0002097,0.013362,,,99.5,6.3093,1.0
4.14244748,6.99e-05,0.007838,,,12.3,2.203,0.0
4.76831033,0.0002518,0.014616,,,35.4,3.2363,1.0
44.616751,0.0002397,0.014887,,,28.4,7.831,1.0
5.62950902,0.0002975,0.021476,,,14.3,6.542,0.0
12.0999065,0.0001655,0.011614,,,15.1,3.558,1.0
10.10575764,0.00011679999999999999,0.011144,,,19.9,2.0138,1.0
5.36375016,0.0001143,0.00963,,,14.4,2.94,1.0
3.17319407,0.00013580000000000002,0.010595,,,16.2,2.512,0.0
5.24368302,0.0002254,0.013281,,,36.9,10.873,0.0
3.7847507,3.35e-05,0.00528,,,12.2,2.924,1.0
60.92818866,0.0007556,0.024899,,,120.1,6.3336,1.0
18.2206024,0.0002018,0.012951,,,19.7,5.109,1.0
47.4497134,0.0002064,0.013113,,,16.9,10.675,1.0
35.080928,0.00010070000000000001,0.009834,,,7.6,6.92,0.0
6.9131732,3.91e-05,0.005778,,,12.5,4.73,1.0
7.32851947,0.00027780000000000003,0.024449,,,14.0,1.211,1.0
77.915425,0.0001788,0.012253,,,9.2,8.274,0.0
0.769127296,0.0001146,0.009903,,,17.0,0.998,0.0
18.73577127,0.0005672,0.024162,,,81.8,3.0356,1.0
18.6052046,0.0002425,0.014369,,,13.1,6.829,1.0
1.332562787,0.0011119,0.275597,,,125.2,6.28,0.0
0.683082998,0.00014330000000000001,0.011709,,,26.1,4.409,0.0
3.60011712,5.02e-05,0.00634,,,21.6,2.396,1.0
4.54586982,7.65e-05,0.008238,,,24.4,1.756,1.0
6.18943952,8.32e-05,0.00829,,,26.8,2.3316,1.0
7.74347801,7.78e-05,0.00789,,,24.4,2.7878,1.0
9.74048508,0.00012140000000000001,0.01212,,,25.8,1.6993,1.0
42.9136635,0.0001606,0.011762,,,18.2,5.227,1.0
88.1804682,0.0011385999999999998,0.030375,,,17.5,5.033,0.0
30.8278245,0.0006412999999999999,0.023114,,,13.9,4.214,1.0
47.1607932,0.0007232,0.02451,,,13.6,4.003,1.0
47.0320478,0.0003678,0.017222,,,13.7,5.892,1.0
49.2768448,0.0011329,0.030272,,,17.8,3.787,1.0
22.1270885,0.0004182,0.024942,,,12.6,4.472,1.0
10.6784787,0.000201,0.012911,,,9.4,2.307,0.0
5.45849914,0.0002559,0.015387,,,72.0,4.0448,1.0
42.559265547,0.20799,0.550314,,,950.0,3.36626,0.0
62.127677128,0.0374302,0.438163,,,990.3,5.25005,0.0
31.9730649,0.0001586,0.012353,,,15.6,8.872,0.0
12.8344771,0.000281,0.019618,,,35.0,3.846,1.0
18.64532882,0.433815,0.669838,,,1256.8,3.63893,0.0
18.1118457,0.00032869999999999997,0.251489,,,10.8,6.309,0.0
20.882125422,0.23345,0.566124,,,3506.5,8.03365,0.0
290.7778719,0.225767,0.564828,,,1836.8,12.0525,0.0
5.017239915,0.144642,0.354356,,,970.9,4.36126,0.0
204.0329342,0.411374,0.65162,,,884.9,17.5623,0.0
12.92489803,0.000959,0.031196,,,49.5,2.6811,1.0
2.148219541,0.457844,0.675881,,,619.8,2.94091,0.0
58.621578824,0.142951,0.51068,,,1887.7,8.52961,0.0
15.873380595,0.208362,3.047001,,,978.2,8.0429,0.0
3.900109346,0.126194,0.381514,,,448.0,3.9037,0.0
1.471060209,0.148439,0.519524,,,563.0,4.3708,0.0
4.45543346,0.245681,0.473378,,,508.6,5.116,0.0
14.323889947,0.06907160000000001,0.469972,,,834.3,4.83729,0.0
0.512869432,0.002313,0.318442,,,133.9,4.015,0.0
20.427232317,0.121813,4.912193,,,526.6,3.46429,0.0
7.00821787,0.00011640000000000001,0.009852,,,19.2,3.812,1.0
2.415925551,0.56097,0.840385,,,1598.3,9.7769,0.0
0.656201038,0.17486,1.033681,,,2065.8,4.17901,0.0
2.617280959,0.0030899,2.695783,,,262.4,9.661,0.0
18.577903,9.98e-05,0.009226,,,6.6,20.11,0.0
5.1117547,0.0002678,0.01914,,,12.1,3.281,1.0
9.6310258,0.0002972,0.019733,,,12.7,5.255,1.0
1.82708193,0.0011647,0.030822,,,273.7,1.96401,1.0
3.46724809,0.0013173,0.042435,,,107.0,11.01,0.0
7.4413445,0.002234,0.336713,,,66.4,2.8754,0.0
4.618309224,0.001191,0.285711,,,68.5,3.6752,0.0
0.677761275,0.0008778999999999999,0.237792,,,120.8,3.7085,0.0
2.845739012,0.024391799999999998,0.426372,,,488.6,11.9327,0.0
1.527491117,0.033546,0.428584,,,298.6,7.9136,0.0
0.61496383,0.358049,0.618606,,,806.5,1.93053,0.0
1.093665854,0.0002184,0.013555,,,33.5,1.4399,1.0
141.608555,0.0012630999999999999,0.032298,,,43.3,7.685,0.0
13.0267964,0.00035660000000000005,0.022538,,,11.4,0.785,1.0
4.93129874,0.0006761,0.251798,,,31.7,1.8626,0.0
5.59187448,0.0002364,0.016357,,,31.9,1.6782,0.0
14.53682228,0.0010322999999999999,0.114404,,,40.8,3.195,0.0
0.730949487,8.73e-05,0.0098,,,15.8,2.367,0.0
3.95116635,6.0899999999999996e-05,0.007162,,,20.4,2.566,1.0
2.89223998,4.43e-05,0.006001,,,17.3,2.521,1.0
5.99273265,6.98e-05,0.007793,,,19.2,2.6502,1.0
5.10110666,6.51e-05,0.007283,,,19.5,2.657,1.0
0.991552822,0.0006072,0.186561,,,17.3,1.135,0.0
12.435190544,7.19e-05,0.007614,,,4.8,3.8305,0.0
0.504426087,0.0006145,0.34519,,,81.7,1.6276,0.0
2.81401302,5.5700000000000005e-05,0.007047,,,33.8,5.801,0.0
3.74031708,0.0001656,0.011906,,,15.6,2.394,1.0
12.28351275,0.0005978,0.24815,,,23.4,3.634,0.0
58.0337426,0.0008071,0.025518,,,34.9,5.584,1.0
14.4252635,0.00022119999999999998,0.013363,,,15.2,3.754,1.0
26.6757818,0.0004748,0.021384,,,20.0,2.696,1.0
0.868386354,0.0004885,0.019749,,,27.3,1.066,1.0
15.4126766,0.0005997999999999999,0.030214,,,7.5,3.402,0.0
1.110599919,0.00015759999999999998,0.011346,,,38.7,1.3493,0.0
1.714410345,5.04e-05,0.006757,,,22.9,3.336,0.0
0.777663575,0.0001343,0.010684,,,28.1,1.1741,0.0
3.40165617,0.0001559,0.013564,,,19.9,1.9617,1.0
14.00948631,0.0001699,0.011757,,,22.6,3.399,1.0
27.5722144,0.0002963,0.016268,,,20.0,5.256,1.0
2.12821621,2.59e-05,0.004636,,,22.1,3.146,1.0
4.49686066,0.0019325,0.039901,,,37.0,1.7306,1.0
0.299697755,0.0003469,0.0238,,,53.6,0.8473,0.0
5.1952021,0.0003208,0.016999,,,17.7,2.1552,0.0
0.535224793,0.00022869999999999998,0.013487,,,48.8,3.3402,0.0
5.30873978,0.0001275,0.010322,,,16.7,3.018,1.0
3.89524296,0.000189,0.012309,,,16.2,1.689,1.0
28.86236571,0.00044919999999999997,0.021303,,,64.4,5.4033,1.0
1.352564873,5.67e-05,0.007307,,,34.9,3.469,0.0
7.72768833,0.00040480000000000003,0.018376,,,14.6,2.06,0.0
37.3033197,0.0005517,0.025857,,,19.5,7.793,1.0
31.9729501,0.0001563,0.012524,,,38.3,9.41,0.0
8.512037736,0.0005978,0.022246,,,102.2,2.1861,1.0
4.82051088,4.09e-05,0.00709,,,14.8,3.588,1.0
1.50178705,8.67e-05,0.008605,,,13.4,2.936,0.0
17.4453935,0.0005017,0.27579,,,16.4,6.39,0.0
2.48882685,8.02e-05,0.008777,,,14.2,3.487,0.0
23.6223571,5.7e-05,0.007017,,,11.4,6.852,1.0
3.28931936,0.000166,0.431441,,,11.1,1.921,0.0
1.08195208,3.3600000000000004e-05,0.005235,,,12.4,4.807,0.0
0.512583041,0.0001143,0.009823,,,17.1,1.498,0.0
0.630539713,0.0002396,0.215782,,,27.7,1.7407,0.0
0.416995408,0.0001126,0.009886,,,19.9,0.8928,0.0
1.29019586,8.65e-05,0.008445,,,11.1,3.741,0.0
2.858879267,0.0006445,0.289833,,,37.1,2.3753,0.0
25.2218929,,,,,,14.84,0.0
420.92920358,0.08601310000000001,0.480108,,,1740.2,17.3985,0.0
20.5311708,0.00028460000000000003,0.015823,,,9.8,5.67,0.0
2.31164074,0.0004887,0.019743,,,24.6,2.317,0.0
0.56493398,0.002067,0.311105,,,166.0,2.4385,0.0
550.86514,0.0003465,0.016926,,,20.8,14.548,0.0
273.6857427,0.0153505,0.206159,,,202.3,8.3881,0.0
17.745456135,0.080258,0.479927,,,272.2,4.0678,0.0
0.718643659,0.12493,0.498569,,,575.0,2.51246,0.0
4.309381978,0.00031069999999999996,0.015879,,,42.3,2.8977,1.0
17.946328114,0.102994,0.354437,,,3497.6,8.15905,0.0
280.1604956,0.012946,0.220656,,,54.5,2.8637,0.0
2.645596805,0.0012727,0.281053,,,166.8,2.9095,0.0
44.637111,0.0002825,0.015069,,,9.4,5.868,0.0
58.36205791,0.0053747,0.06741,,,286.6,6.3363,1.0
15.4032765,0.000253,0.01518,,,9.2,3.246,0.0
12.4244306,0.0002141,0.018455,,,15.5,26.15,0.0
6.71738328,0.164979,0.368371,,,1208.2,3.60057,0.0
41.86539723,0.0043093,0.361885,,,103.4,6.663,0.0
5.262652179,0.0226506,0.212787,,,2246.9,2.85554,0.0
12.70636123,0.0008717,0.029987,,,54.0,2.395,1.0
453.54212,0.000861,0.02813,,,48.8,17.026,1.0
11.023474798,0.0017955,0.041967,,,77.2,1.4814,1.0
2.873657901,0.043895,0.441619,,,65.6,2.1054,0.0
22.913446297,0.251835,0.576227,,,6512.7,4.11699,0.0
8.65315602,0.0004175,0.018046,,,13.6,2.627,0.0
6.256352128,0.0032893,0.336926,,,120.4,2.3512,0.0
16.17803,0.000449,0.019283,,,6.0,5.18,1.0
2.37795507,0.0043911,0.370991,,,257.5,2.4329,0.0
2.053866175,0.0050213,0.354413,,,380.5,4.8045,0.0
22.18332255,0.0007481,0.024673,,,70.3,5.1364,1.0
4.478116695,0.117981,0.336264,,,3665.4,3.357,0.0
6.3762199,,,,,,2.24,0.0
569.45051,0.0004254,0.018909,,,8.2,9.63,0.0
0.823014905,0.0008505,0.280392,,,130.5,3.5426,0.0
1.353414369,0.0006102000000000001,0.230713,,,100.8,13.416,0.0
1.806631432,0.0002175,0.013818,,,10.4,1.102,0.0
15.066491533,0.106051,0.498785,,,893.0,6.2852,0.0
3.072146607,0.000539,0.020999,,,44.9,1.8732,1.0
2.470283788,0.193828,0.540267,,,967.7,7.8391,0.0
1.23516416,6.46e-05,0.007809,,,13.0,4.713,0.0
1.23513471,4.28e-05,0.006415,,,12.0,5.44,0.0
0.8903331,0.0001341,0.010448,,,10.8,2.643,0.0
20.000242814,0.0131379,0.188658,,,796.5,5.0042,0.0
541.742985,0.0010386,0.029681,,,25.9,10.47,0.0
1.795273026,0.125416,0.500082,,,877.8,7.3232,0.0
8.34819209,0.0002889,0.017427,,,22.1,2.835,1.0
0.755101141,7.670000000000001e-05,0.008231,,,13.4,3.371,0.0
1.51945182,1.37e-05,0.003534,,,9.6,2.95,0.0
0.759755409,7e-05,0.007807,,,15.9,2.734,0.0
5.082523739,0.276277,0.494921,,,5286.2,5.04732,0.0
1.02547271,2.7e-05,0.005034,,,10.9,1.996,0.0
0.562563871,3.46e-05,0.005506,,,16.4,1.591,0.0
397.73699,0.0011315,0.03635,,,15.3,11.76,0.0
2.17818699,0.0001158,0.010141,,,15.4,2.686,0.0
15.5714121,0.0001735,0.011886,,,13.0,2.294,1.0
0.530967987,2.69e-05,0.004833,,,24.1,1.812,0.0
4.56383697,0.0002018,0.013,,,9.9,2.271,1.0
12.4252735,8.47e-05,0.008491,,,36.6,20.756,0.0
1.181165291,0.00037039999999999995,0.018593,,,14.1,1.013,0.0
0.566796775,0.0001441,0.015523,,,32.2,5.471,0.0
13.6471211,7.5e-05,0.008279,,,14.7,8.331,1.0
16.473474,0.0004705,0.019767,,,13.0,4.201,1.0
5.92240377,0.00041339999999999997,0.023559,,,44.4,3.691,0.0
3.74788322,0.0002426,0.014631,,,16.3,3.45,0.0
1.540379557,7.69e-05,0.00812,,,14.6,2.026,0.0
6.76289308,5.09e-05,0.00678,,,14.6,6.204,1.0
809.0141881,0.0163113,0.125784,,,212.9,8.3017,0.0
12.37646897,0.001709,0.0382,,,81.2,2.7075,1.0
31.97181,0.00011740000000000001,0.010165,,,11.1,12.277,0.0
5.81289843,7.63e-05,0.008221,,,9.5,3.979,0.0
3.93276627,0.00023490000000000002,0.014124,,,30.7,2.9403,1.0
12.3748247,0.00039089999999999996,0.206179,,,85.7,90.01,0.0
0.93198504,0.0003266,0.208884,,,44.5,2.0472,0.0
2.945414866,0.0009687000000000001,0.027148,,,47.5,2.702,0.0
30.5528972,0.0008652,0.247336,,,35.6,5.269,0.0
0.523493764,5.4e-05,0.006805,,,23.5,0.9015,0.0
47.0628978,0.001647,0.04181,,,14.5,1.545,0.0
2.976012511,0.449091,0.678259,,,3630.4,6.52033,0.0
7.20281185,0.0018326,0.039044,,,49.4,2.8305,1.0
3.72273683,3.78e-05,0.00579,,,14.7,8.552,0.0
3.7229369,6.52e-05,0.008843,,,18.6,10.57,0.0
43.5859419,0.0017087,0.037463,,,38.9,4.6814,1.0
1.80455062,3.97e-05,0.005837,,,12.5,2.166,0.0
3.66115536,3.43e-05,0.005691,,,27.8,14.807,0.0
6.993576155,0.002924,0.375468,,,643.3,21.2695,0.0
6.279888981,0.0015145999999999998,0.28962,,,150.5,5.5086,0.0
519.80221867,0.0771831,0.36348,,,2502.9,14.9678,0.0
22.571972634,0.0793257,0.485141,,,1040.1,4.00349,0.0
1.018861199,0.291214,0.511934,,,911.3,6.5005,0.0
4.9213639,0.0007612999999999999,0.024565,,,77.7,1.8806,1.0
24.614775,0.0002294,0.013761,,,10.5,2.395,0.0
1.21374744,0.185129,0.544103,,,8755.2,5.79293,0.0
5.14108479,0.0006112,0.250457,,,57.0,25.93,0.0
30.114681501,0.0870573,0.495187,,,2858.1,5.68713,0.0
215.737826,0.008476,0.110112,,,36.8,7.257,0.0
495.854189,0.0005486,0.021121,,,10.9,8.65,0.0
16.621853404,0.0552967,0.225371,,,1872.6,3.91517,0.0
19.741616041,0.0888215,0.497012,,,2153.0,3.07231,0.0
5.455766383,0.104538,0.372108,,,536.8,2.8923,0.0
22.44620704,0.0016267999999999999,0.299907,,,138.8,7.5491,0.0
2.765621941,0.008342200000000001,0.380702,,,173.2,2.3191,0.0
3.664964374,0.090827,0.28739,,,437.8,3.9058,0.0
2.243015737,0.277946,0.585583,,,5552.2,4.31675,0.0
4.694218481,0.175471,0.416638,,,739.8,4.53365,0.0
24.955998503,0.0048561,0.112001,,,555.6,2.76331,0.0
4.426942241,0.0028966,0.066636,,,68.9,1.6116,0.0
9.524076544,0.198399,0.410212,,,1942.5,10.4891,0.0
3.454241684,0.08819489999999999,0.282688,,,6581.3,4.69505,0.0
1.27620899,0.0001862,0.012644,,,11.4,2.169,0.0
4.768540307,0.00034760000000000005,0.019024,,,4.0,0.9938,0.0
73.91858615,0.184074,0.779419,,,933.5,6.9735,0.0
4.618767943,0.0326092,0.166402,,,674.9,6.03,0.0
5.746017234,0.0292363,0.279646,,,393.9,3.6347,0.0
276.32360146,8.13e-05,0.008829,,,4.6,9.8964,0.0
1.831829703,0.040509,0.207158,,,140.4,7.289,0.0
0.738527259,0.0004229,0.194328,,,104.1,1.2174,0.0
2.908453928,0.0004275,0.216097,,,40.4,2.5363,0.0
0.89627093,0.066994,0.462389,,,152.9,2.2033,0.0
4.24748886,0.000121,0.010053,,,10.0,3.053,0.0
1.000012952,3.6e-05,0.005392,,,11.9,1.221,0.0
0.878803439,0.410723,0.645784,,,524.8,2.74503,0.0
1.560158562,0.240156,0.561344,,,459.9,3.4248,0.0
4.645382149,0.0005655,0.021552,,,40.4,2.0271,1.0
34.188302705,0.11844,0.507247,,,2594.9,3.01179,0.0
8.65303996,0.000497,0.020507,,,14.7,1.091,0.0
2.61585431,0.0001698,0.012392,,,26.9,6.519,0.0
6.77449545,0.0004819,0.200695,,,41.9,2.5416,0.0
31.3351094,0.0002649,0.015928,,,16.7,6.071,1.0
0.89486317,0.000172,0.012638,,,16.1,2.657,0.0
6.30558387,0.0001931,0.013131,,,9.5,2.619,1.0
4.2058608,0.000182,0.012481,,,13.3,7.39,0.0
55.3291399,0.0003257,0.016221,,,21.8,6.918,1.0
0.566801617,2.49e-05,0.004748,,,26.4,2.75,0.0
358.66044,0.0001338,0.010526,,,15.6,16.732,0.0
66.373298,0.000415,0.018689,,,13.7,8.559,1.0
3.42806306,0.0001784,0.012074,,,16.6,2.417,1.0
6.24564633,0.000212,0.013744,,,11.9,2.459,1.0
0.945829261,9.82e-05,0.009199,,,15.1,1.715,0.0
0.638437699,0.00028680000000000003,0.027548,,,25.8,0.3028,0.0
1.8912851,0.0012234000000000001,0.258518,,,25.7,6.182,0.0
9.32867952,0.0003544,0.017152,,,12.7,1.572,1.0
6.38671206,0.0002237,0.01341,,,11.6,1.201,1.0
359.08368,0.0006187,0.286377,,,10.8,15.67,0.0
3.74784374,0.0001165,0.009894,,,12.8,3.658,0.0
1.71028117,0.00011159999999999999,0.009798,,,13.8,2.61,0.0
1.09844642,4.5e-05,0.006626,,,15.1,1.528,0.0
0.70544189,0.0001335,0.010659,,,13.9,1.772,0.0
0.981399749,0.0001583,0.012319,,,16.2,0.5051,0.0
0.643007769,6.809999999999999e-05,0.007706,,,10.3,0.69,0.0
101.952048,0.0001525,0.011344,,,10.3,5.991,1.0
26.190289,5.18e-05,0.006643,,,9.3,2.148,0.0
1.44438449,7.54e-05,0.008182,,,10.8,2.704,0.0
0.60818508,0.0001447,0.843141,,,18.9,0.909,0.0
62.3026877,0.0008592999999999999,0.028719,,,45.0,7.509,1.0
1.606003121,0.40255,0.651794,,,4679.3,4.88602,0.0
119.669671,0.00042189999999999996,0.019092,,,14.2,20.67,0.0
251.958533,0.0002041,0.013004,,,15.3,4.742,0.0
1.55935718,4.97e-05,0.006719,,,17.9,2.892,0.0
5.1779065,0.0001295,0.010359,,,9.5,5.366,0.0
0.907818056,2.95e-05,0.005001,,,13.2,1.679,0.0
5.24331899,0.0001068,0.010391,,,20.1,11.137,0.0
5.2433865,6.54e-05,0.007592,,,19.2,12.472,0.0
5.2435703,0.0002285,0.160826,,,25.1,15.864,0.0
55.7583803,0.0001327,0.010351,,,9.0,2.497,0.0
100.303613,0.488038,0.68964,,,354.7,10.578,0.0
0.83620025,0.331275,0.601113,,,145.4,3.7127,0.0
558.21886,0.0015394,0.035749,,,19.1,13.556,0.0
31.59115876,0.0014344000000000002,0.290914,,,83.5,2.6431,0.0
9.63647672,4.76e-05,0.006145,,,11.1,2.999,0.0
2.037453129,0.315914,0.607064,,,6944.9,5.43155,0.0
5.350156114,0.0007647999999999999,0.024953,,,87.1,2.2647,1.0
0.93373761,5.8700000000000004e-05,0.0069,,,9.7,3.303,0.0
35.164087,0.0015289000000000001,0.272181,,,38.3,86.05,0.0
1.42796645,0.0060123,0.396232,,,347.6,12.8653,0.0
525.757041,0.0008302,0.025799,,,14.4,4.995,0.0
6.8072842,0.014578,0.156405,,,32.9,1.9477,0.0
2.136577151,0.079078,0.444073,,,124.3,2.4682,0.0
2.638432816,0.048488,0.259996,,,529.4,2.42989,0.0
11.991000357,0.37594,0.638469,,,802.9,6.4648,0.0
10.94577783,0.0005327999999999999,0.023673,,,52.5,3.0937,1.0
37.80694072,0.106334,0.596776,,,1571.8,3.84264,0.0
34.18884323,0.0010632,0.029377,,,83.9,5.3278,1.0
1.237147407,0.435364,0.671019,,,5557.4,7.06623,0.0
1.28619671,0.0001372,0.012568,,,5.9,1.114,0.0
2.649026189,0.052172,0.303122,,,190.1,2.4698,0.0
6.932281325,0.0064059,0.382557,,,325.8,11.0301,0.0
2.151384476,0.263861,0.482255,,,2657.6,3.34471,0.0
3.963787093,0.0250152,0.218176,,,584.8,3.10316,0.0
1.759208679,0.362327,0.629529,,,1967.2,4.60837,0.0
7.65880048,0.0006682000000000001,0.023499,,,57.6,3.0427,1.0
1.6031794,,,,,,0.91,0.0
14.66769462,0.029862,0.412115,,,86.5,2.4462,0.0
8.460438928,0.07641289999999999,0.47764,,,1797.4,4.73492,0.0
24.09002065,0.0067821999999999995,0.106918,,,252.3,11.0494,0.0
2.666961614,0.0075834,0.382477,,,249.5,2.4774,0.0
15.582794732,0.05276,0.234843,,,439.3,3.76683,0.0
2.908454772,0.064325,0.489639,,,252.8,2.6005,0.0
25.69581456,0.0011308,0.032548,,,45.1,4.0251,1.0
8.65311903,0.0002068,0.014108,,,8.9,1.273,0.0
0.796815149,5.59e-05,0.006943,,,4.8,1.0727,0.0
26.951237675,0.0867492,0.487824,,,1451.7,8.27486,0.0
18.11208877,0.116633,0.513822,,,217.7,6.7828,0.0
4.408295716,0.037964,0.439752,,,386.1,3.62479,0.0
8.665259912,0.0018406,0.315913,,,181.4,3.1088,0.0
4.62602867,0.0003469,0.018932,,,14.7,0.643,1.0
122.906853,0.0008197,0.03757,,,19.9,15.97,0.0
12.422216754,5.45e-05,0.006773,,,11.0,6.5533,0.0
4.85018974,6.45e-05,0.01031,,,15.8,5.676,1.0
3.82315697,4.72e-05,0.006294,,,8.9,2.388,1.0
1.450889836,0.0001357,0.010797,,,15.7,1.753,1.0
1.089076495,4.3700000000000005e-05,0.006327,,,15.3,2.274,0.0
1.662710314,8.59e-05,0.008824,,,23.8,1.83,0.0
0.888478095,0.0003404,0.01717,,,24.6,1.5312,0.0
2.18242002,6.97e-05,0.008207,,,13.8,4.103,0.0
17.177328207,0.024419200000000002,0.143884,,,1357.5,7.6702,0.0
1.275511306,6.929999999999999e-05,0.007605,,,10.3,1.889,0.0
8.4805019,0.0001649,0.015658,,,11.0,8.345,0.0
2.94648935,5.7e-05,0.006963,,,12.7,3.155,1.0
93.803766,0.0004601,0.020536,,,8.6,2.946,0.0
4.34195312,7.329999999999999e-05,0.007868,,,10.6,2.598,1.0
2.29794819,8.32e-05,0.008411,,,12.2,2.84,1.0
0.631106722,4.92e-05,0.006393,,,17.6,0.9942,0.0
114.336052,0.0002398,0.014536,,,13.0,14.077,1.0
